"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"999000850038";"S-BP0008500-38";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1129182.13799667;13363064.2833898;2195962145.00223;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"12";"999900090002";"S-BP0009000-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1513000.2102499;2195962145.00223;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"13";"999000900014";"S-BP0009000-14";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1699253.96627617;2195962145.00223;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"14";"999000900019";"S-BP0009000-19";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1129557.69910097;2823900.78115535;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"15";"999000950027";"S-BP0009500-27";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1884125.68668127;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"16";"999000950034";"S-BP0009500-34";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1882293.1220541;2283206829.31827;2327142348.3799;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"17";"999001050010";"S-BP0010500-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1322276.24803472;2357522080.67573;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"18";"999001050027";"S-BP0010500-27";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1131609.67069912;1131609.67069912;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"19";"999001100017";"S-BP0011000-17";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3212684.64855719;390862474.158769;438412373.019969;475720821.224629;509804517.321944;565074416.77753;694363041.74093;734289322.344389;740721941.222362;746400555.807776;749805840.24868;751885578.683756;752832361.564261;754155900.620809;755670956.235938;756427743.766906;757184449.940593;757941860.437626;758887835.94389;759266472.647144;760591196.463912;761159208.289033;762483398.785222;763050323.074452;764754202.240778;766459288.3086;767026232.819645;768162155.835932;769487942.94583;771002270.057991;771758346.628285
"20";"999001100027";"S-BP0011000-27";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1320087.31002498;2385064605.20421;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"21";"999001100028";"S-BP0011000-28";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1885646.07112384;2639869.71885729;2410341301.4054;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"22";"999001150012";"S-BP0011500-12";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1699636.73634386;4531917.33596706;5476234.27027512;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"23";"999900120002";"S-BP0012000-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1701192.04011631;2429024547.21655;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"24";"999001200010";"S-BP0012000-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4531917.33596706;5476234.27027512;2458650684.50354;2474683515.40213;2510328810.13176;2539756373.4712;2545795913.64289;2554664167.61982;2561455135.97594;2565983698.06645;2568624752.99179;2569757697.65912;2572585806.13134;2574472569.74862;2575792697.95901;2578245518.81446;2580132136.22959;2581642263.59002;2583339446.66126;2584470799.33231;2587112385.00744;2590130713.33732;2592770794.10316;2596356596.56864;2598241776.95532;2601449614.68165;2604279466.85125;2607487257.16504;2609186149.04688
"25";"999900130004";"S-BP0013000-4";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1701207.88410378;565074416.77753;694363041.74093;734289322.344389;740721941.222362;746400555.807776;749805840.24868;751885578.683756;752832361.564261;754155900.620809;755670956.235938;756427743.766906;757184449.940593;757941860.437626;758887835.94389;759266472.647144;760591196.463912;761159208.289033;762483398.785222;763050323.074452;764754202.240778;766459288.3086;767026232.819645;768162155.835932;769487942.94583;771002270.057991;771758346.628285
