"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"21";"999900110009";"S-BP0011000-9";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1709520.6922463;10043423.9400563;1720564143.15622;1770351331.6179;1834453571.68685;1888300417.15635;1987233381.46814;2033601325.81;2045994368.82026;2055823418.13395;2066293468.3175;2070994419.04882;2075267892.68786;2081037074.94319;2085524211.99481;2087660985.25477;2090438735.31044;2092361789.46594;2094925833.18688;2098130974.19512;2100481381.10869;2101549722.38681;2106891617.90481;2110310369.8366;2115011217.23857;2116720621.22103;2124840193.22462;2130395606.60247;2134455381.563;2139797203.52074;2144070713.02952
"22";"999001100031";"S-BP0011000-31";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1282045.77653899;1282045.77653899;9615327.94300026;14743478.1513553;17521253.668994;111112047.68297;163249218.48186;207266774.106583;222865292.173977;242951154.985079;269661158.869356;303209263.334362;309405977.490114;320731056.146776;330132980.573836;338680174.59324;348295776.206068;358552440.761851;363039742.488909;367740696.258021;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"23";"999001150014";"S-BP0011500-14";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1282161.4569549;2136936.2389386;6410821.62647096;753281061.722297;766530207.133635;799225709.442423;837690883.939786;848803042.851837;856709798.429279;861197416.839802;863548072.706393;867180915.240728;871027432.220824;875301354.234055;876583531.269665;877438314.123993;879361573.560479;881498536.061425;883421794.030546;885558773.058693;887054645.32289;889619002.439828;891328576.504948;894534013.472528;894961403.252457;897525759.761249;901158583.657548;905005117.754037;908210558.727403;910774906.899414
"24";"999001150016";"S-BP0011500-16";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1709554.66924011;2778026.8770321;6410821.62647096;753281061.722297;766530207.133635;799225709.442423;837690883.939786;848803042.851837;856709798.429279;861197416.839802;863548072.706393;867180915.240728;871027432.220824;875301354.234055;876583531.269665;877438314.123993;879361573.560479;881498536.061425;883421794.030546;885558773.058693;887054645.32289;889619002.439828;891328576.504948;894534013.472528;894961403.252457;897525759.761249;901158583.657548;905005117.754037;908210558.727403;910774906.899414
"25";"999001150036";"S-BP0011500-36";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1922928.4826488;3632200.05829876;10041914.4211081;12178482.4858777;16878948.7501338;24784271.8881773;35253470.0867325;38031014.4113986;42517811.0335001;44868035.2986883;48072887.8377845;50850423.5995831;51918702.1236315;54696240.295115;57260122.278945;58542070.6038227;60251325.913719;60892302.3714565;62815175.9118475;65592711.1807355;67515608.5351596;68370255.855257;72643356.6576346;74138951.3383673;77557441.2254357;83539819.3291671;89308535.4131822;93581632.4217126;103623459.423022;107255605.622662
"26";"999001150038";"S-BP0011500-38";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5768895.15725163;11965113.91805;18588664.7582851;32263114.2695431;47005884.1651217;97644036.7534759;141445070.929585;150846306.671823;167084667.796555;198279003.235059;208107501.235939;220713388.507582;229900891.499601;241224868.187367;247848314.943022;256608473.268229;259386088.534733;263231998.522827;268146209.599471;272205792.751252;276906359.931856;287162014.201611;294426485.679862;298699705.915203;304254899.780542;309810070.134737;320706853.511692;330962606.797508;339295417.936549;346559959.57642
"27";"999001150042";"S-BP0011500-42";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3418779.85474721;9615327.94300026;14743478.1513553;17521253.668994;111112047.68297;163249218.48186;207266774.106583;222865292.173977;242951154.985079;269661158.869356;303209263.334362;309405977.490114;320731056.146776;330132980.573836;338680174.59324;348295776.206068;358552440.761851;363039742.488909;367740696.258021;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"28";"999900120005";"S-BP0012000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2777796.67753568;4273533.3094269;7692358.0143273;18803493.4103377;104060334.4663;260257734.383288;300001437.949682;447008413.686754;519657500.58087;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"29";"999001200011";"S-BP0012000-11";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1495843.70719476;1709535.59798634;1923227.62769625;2136919.58593722;3205380.46469947;4060147.19426876;4060147.19426876;4701223.06179135;4914914.89963714;5128607.0031286;5128607.0031286;5342299.90761627;5555992.23928378;5555992.23928378;5555992.23928378;5769684.07103909;5983376.21271518;6197068.10610878;6197068.10610878;6197068.10610878;6197068.10610878;6624452.30757074;7265528.61620953;7265528.61620953;7265528.61620953;7906602.77769642;7906602.77769642;8333986.24810729;8333986.24810729
"30";"999001200020";"S-BP0012000-20";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2136781.63469609;3418852.66245167;1292162862.72504;1322719766.54669;1426358004.32351;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"31";"999001200029";"S-BP0012000-29";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1282168.87578505;2350643.77521925;2350643.77521925;3205423.75699849;7906702.64238298;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"32";"999001200033";"S-BP0012000-33";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1495597.60568321;10041914.4211081;12178482.4858777;16878948.7501338;24784271.8881773;35253470.0867325;38031014.4113986;42517811.0335001;44868035.2986883;48072887.8377845;50850423.5995831;51918702.1236315;54696240.295115;57260122.278945;58542070.6038227;60251325.913719;60892302.3714565;62815175.9118475;65592711.1807355;67515608.5351596;68370255.855257;72643356.6576346;74138951.3383673;77557441.2254357;83539819.3291671;89308535.4131822;93581632.4217126;103623459.423022;107255605.622662
