"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"999000750013";"S-BP0007500-13";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1639473.17896497;280281263.565271;298517772.419183;319210054.731986;324537425.80715;334372121.995934;346461935.351151;356089724.245741;362850807.264789;371249792.605662;377395480.98943;385385525.593707;392965846.764154;411404312.189066;428205119.242313;435582937.02037;438655922.238217;441934028.259414;444187332.114234;445826449.380995;447465360.294628;448694299.593432;449923567.828385;450947761.855549;453201743.865137;453816550.765092;454840864.415819;455660535.818211;456070434.358445;457094596.095348;458733645.212608;459962898.178836;461806464.832052;463035727.464392;465288911.360468;466928141.934719;469591899.385829;470206568.73386
"12";"999900080004";"S-BP0008000-4";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1234852.6433115;1440647.30936003;2263866.23295224;4116111.53732419;88522020.920859;112816115.048537;149667981.336939;179522019.517138;235510163.681172;275031610.565727;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"13";"999900080006";"S-BP0008000-6";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3493656.93697667;831343760.9279;870393442.366658;902247459.095142;945403292.559603;986912571.954009;1051439035.54434;1118231418.11461;1173522710.49434;1257598653.38792;1346189541.4654;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"14";"999000800012";"S-BP0008000-12";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1844047.36104608;298517772.419183;319210054.731986;324537425.80715;334372121.995934;346461935.351151;356089724.245741;362850807.264789;371249792.605662;377395480.98943;385385525.593707;392965846.764154;411404312.189066;428205119.242313;435582937.02037;438655922.238217;441934028.259414;444187332.114234;445826449.380995;447465360.294628;448694299.593432;449923567.828385;450947761.855549;453201743.865137;453816550.765092;454840864.415819;455660535.818211;456070434.358445;457094596.095348;458733645.212608;459962898.178836;461806464.832052;463035727.464392;465288911.360468;466928141.934719;469591899.385829;470206568.73386
"15";"999000800014";"S-BP0008000-14";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1843478.00364399;298517772.419183;319210054.731986;324537425.80715;334372121.995934;346461935.351151;356089724.245741;362850807.264789;371249792.605662;377395480.98943;385385525.593707;392965846.764154;411404312.189066;428205119.242313;435582937.02037;438655922.238217;441934028.259414;444187332.114234;445826449.380995;447465360.294628;448694299.593432;449923567.828385;450947761.855549;453201743.865137;453816550.765092;454840864.415819;455660535.818211;456070434.358445;457094596.095348;458733645.212608;459962898.178836;461806464.832052;463035727.464392;465288911.360468;466928141.934719;469591899.385829;470206568.73386
"16";"999000850010";"S-BP0008500-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1843741.73784339;319210054.731986;324537425.80715;334372121.995934;346461935.351151;356089724.245741;362850807.264789;371249792.605662;377395480.98943;385385525.593707;392965846.764154;411404312.189066;428205119.242313;435582937.02037;438655922.238217;441934028.259414;444187332.114234;445826449.380995;447465360.294628;448694299.593432;449923567.828385;450947761.855549;453201743.865137;453816550.765092;454840864.415819;455660535.818211;456070434.358445;457094596.095348;458733645.212608;459962898.178836;461806464.832052;463035727.464392;465288911.360468;466928141.934719;469591899.385829;470206568.73386
"17";"999900090004";"S-BP0009000-4";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2469872.61111057;4733891.44404495;88522020.920859;112816115.048537;149667981.336939;179522019.517138;235510163.681172;275031610.565727;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"18";"999900100001";"S-BP0010000-1";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3506412.07374871;7631442.21734655;15262295.3889433;23717989.8490169;30523327.0436134;37741057.0586778;47433708.8067253;55475885.1060371;71559514.2085358;86817492.1390759;89909867.1055921;95064234.8512218;110526372.845693;116504718.836501;119184972.773137;122689736.960127;125370171.798601;127431997.94289;128669106.223585;132585405.081249;134028685.991604;135059421.027952;136090320.30456;137327307.410933;140418958.343365;141656126.467657;143924068.828211;146810364.219177;149490374.885908;151964738.795432;155469441.318742;158562171.357353;159798149.389549
"19";"999900105005";"S-BP0010500-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2676191.6956557;3911335.92555392;5764127.59673095;6793459.4625802;8440263.53019798;9675454.3296144;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"20";"999900115006";"S-BP0011500-6";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4939454.06666756;235510163.681172;275031610.565727;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"21";"999900115008";"S-BP0011500-8";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2881762.58680534;235510163.681172;275031610.565727;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"22";"999001150010";"S-BP0011500-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6174216.72986817;235510163.681172;275031610.565727;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"23";"999900120004";"S-BP0012000-4";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1441080.42023861;3293865.12118948;341931025.817298;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"24";"999900120006";"S-BP0012000-6";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4319568.81364012;1257598653.38792;1346189541.4654;1840335389.11663;2070886079.86134;2310580431.2141;2345330691.04934;2379880233.28977;2410728833.78012;2426561842.46219;2441780110.00936;2455353838.62516;2469541648.61036;2477976499.9036;2485790222.24326;2492165915.87572;2501624521.1968;2511084715.14883;2518282502.07124;2521983277.48093;2529801377.85409;2538437442.96557;2548928162.54619;2556950462.56554;2572989641.71811;2588615143.74345;2604244970.9789;2619261801.77402;2625634618.20493
"25";"999900150003";"S-BP0015000-3";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2679995.60236132;6184556.49092615;110526372.845693;116504718.836501;119184972.773137;122689736.960127;125370171.798601;127431997.94289;128669106.223585;132585405.081249;134028685.991604;135059421.027952;136090320.30456;137327307.410933;140418958.343365;141656126.467657;143924068.828211;146810364.219177;149490374.885908;151964738.795432;155469441.318742;158562171.357353;159798149.389549
