"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"999900105005";"S-BP0010500-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1888570.26786971;5854432.15431166;18508858.6896472;27196012.5086892;39848932.5316479;51557497.0949538;62321648.7561541;87438368.9783046;104620116.244143;107829789.946981;111605702.163438;115194053.284606;116704956.969364;118026095.321039;119159022.171064;119914366.374832;121047152.717772;121802540.221053;122180092.361012;122557687.744464;122935296.351042;123124212.533011;123124212.533011;123501862.725581;123501862.725581;124257010.539914;125390149.482744;126334262.681808;126900780.652766;127467472.893736;128034004.45845;128599926.730125
"12";"999900105007";"S-BP0010500-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3019825.05564046;3461152748.31;3821455540.52513;3952097353.94409;4064012190.83964;4159503151.36628;4248795304.22429;4442706672.53014;4652996071.71101;4698670167.26373;4739065051.7465;4775903342.19388;4797512671.72528;4818175943.54855;4834692998.21514;4848389844.31465;4861145038.18188;4874089767.69587;4883473005.93507;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97467;4922523247.09815;4933046773.50064;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39836;5001747978.11689;5013207495.12395;5019217847.18394
"13";"999001050010";"S-BP0010500-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1132804.05408287;3461152748.31;3821455540.52513;3952097353.94409;4064012190.83964;4159503151.36628;4248795304.22429;4442706672.53014;4652996071.71101;4698670167.26373;4739065051.7465;4775903342.19388;4797512671.72528;4818175943.54855;4834692998.21514;4848389844.31465;4861145038.18188;4874089767.69587;4883473005.93507;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97467;4922523247.09815;4933046773.50064;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39836;5001747978.11689;5013207495.12395;5019217847.18394
"14";"999001100016";"S-BP0011000-16";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1316775.29579473;3821455540.52513;3952097353.94409;4064012190.83964;4159503151.36628;4248795304.22429;4442706672.53014;4652996071.71101;4698670167.26373;4739065051.7465;4775903342.19388;4797512671.72528;4818175943.54855;4834692998.21514;4848389844.31465;4861145038.18188;4874089767.69587;4883473005.93507;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97467;4922523247.09815;4933046773.50064;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39836;5001747978.11689;5013207495.12395;5019217847.18394
"15";"999001100024";"S-BP0011000-24";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1324674.44458032;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
"16";"999001100027";"S-BP0011000-27";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1511877.04201603;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
"17";"999001100028";"S-BP0011000-28";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1511877.04201603;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
"18";"999001100036";"S-BP0011000-36";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2644516.32295227;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
"19";"999001100038";"S-BP0011000-38";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2455214.8815825;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
"20";"999001100039";"S-BP0011000-39";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1510761.29042578;6511500101.4944;7537488616.95729;8350375519.54759;8777376590.99438;9219333951.03351;10643573641.8167;13309867445.0405;13579709153.8785;13877540754.3996;13995380776.3618;14030743378.6699;14078467301.3612;14101408753.0033;14134108911.9404;14148404450.5597;14162326783.5044;14172307822.336;14188672172.0276;14199396909.2882;14204853816.2483;14215391167.2957;14221798163.4194;14238358404.5148;14251353248.2292;14262461600.9325;14277899024.9455;14297853342.4826;14310836170.7167;14326455394.7143;14333426402.484
